1.87,78
1.77,65
1.7,62
1.88,85
1.78,70
1.67,58
1.66,62
1.85,72
1.64,65
1.8,76
1.75,69
1.68,51
1.78,63
1.67,51
1.65,65
1.63,58
1.85,80
1.72,0
1.8,69
1.67,0
1.69,63
1.82,115
1.7,65
1.69,77
1.83,79
1.7,64
1.85,88
1.7,55
1.67,54
1.71,70
1.67,58
1.67,60
1.76,60
1.75,105
1.62,62
1.88,87
1.83,73
1.88,67
1.85,63
1.82,75
1.72,51
1.63,51
1.74,72
1.74,71
1.88,81
1.75,72
1.6,55
1.7,67
1.88,70
1.86,73
1.62,52
1.75,63
1.66,63
1.69,57
1.77,62
1.67,61
1.69,59
1.75,66
1.95,83
1.9,84
1.62,70
1.7,71
1.8,84
1.72,64
1.85,0
1.67,53
2.18,115
1.66,59
1.95,94
1.83,75
1.92,74
1.71,63
1.67,60
1.86,78
1.72,63
1.65,60
2.06,102
1.6,58
1.82,73
2.17,95
1.63,54
1.8,0
1.62,49
1.66,55
1.86,84
1.86,122
1.85,85
1.72,60
1.78,0
1.85,85
1.84,80
1.83,75
1.74,68
1.74,69
1.5,56
1.67,59
1.55,50
1.66,63
1.82,65
1.93,96
1.7,50
1.82,85
1.7,45
1.71,59
1.7,63
1.72,62
1.6,49
1.92,78
1.65,59
1.7,62
1.75,73
1.97,85
1.72,85
1.78,62
1.69,65
1.69,57
1.65,50
1.93,77
1.75,81
1.83,87
1.74,63
1.6,45
1.6,54
1.72,71
1.79,76
1.73,65
1.77,66
1.88,63
1.65,59
1.63,58
1.61,53
1.91,81
1.8,77
1.88,75
1.9,82
1.65,51
1.67,52
1.9,85
1.82,128
1.73,120
1.72,85
1.86,83
1.68,62
1.87,73
1.84,75
1.95,78
1.59,52
1.78,87
1.59,62
1.92,86
1.83,70
1.75,0
1.78,77
1.93,69
1.8,70
1.8,55
1.82,66
1.8,70
1.88,78
1.68,60
1.75,67
1.9,87
1.6,50
1.83,105
1.7,58
1.78,63
1.8,67
1.91,85
1.8,66
1.86,72
1.74,60
1.67,57
2.04,100
1.8,100
1.62,48
1.82,68
1.56,48
1.72,77
1.69,70
1.76,62
1.7,68
1.85,70
1.67,51
1.68,58
1.88,70
1.74,65
1.72,73
1.62,51
1.76,61
1.8,67
1.82,63
1.7,61
1.71,60
1.81,73
1.7,55
1.78,62
1.66,60
1.78,94
2.01,78
1.77,73
1.6,45
1.71,65
1.75,62
1.66,55
1.78,67
1.75,65
1.78,76
1.85,90
1.74,70
1.64,57
1.51,53
1.76,63
1.78,70
1.75,61
1.4,33
1.61,51
1.8,97
1.83,78
1.78,105
1.62,61
1.83,77
1.63,59
2,92
1.66,62
1.68,54
1.63,69
2,91
1.65,60
1.8,76
1.81,71
1.78,69
1.72,50
1.51,35
1.77,70
1.65,60
1.75,75
1.78,65
1.48,37
1.75,63
1.64,67
1.7,61
1.75,65
1.64,62
1.58,52
1.77,63
1.85,83
1.68,58
1.9,85
1.76,62
1.8,65
1.64,66
1.9,65
1.88,90
1.74,67
1.67,62
1.82,72
1.79,67
1.75,70
2.03,107
1.78,55
1.74,68
1.78,72
1.7,65
1.64,58
1.85,64
1.73,71
1.76,62
1.73,60
1.78,72
1.66,78
1.85,78
1.73,60
1.95,75
1.9,87
1.73,55
1.87,74
1.75,65
1.75,55
1.91,80
1.87,105
1.77,76
2.14,100
1.72,65
1.75,55
1.7,61
1.8,55
1.75,105
1.84,78
1.68,57
1.88,120
1.78,77
1.68,69
1.8,73
1.85,76
1.6,52
1.82,67
1.9,75
1.77,70
1.72,62
1.68,61
1.8,75
1.9,0
1.71,64
1.89,76
1.73,0
1.59,50
1.65,58
1.9,83
1.76,65
1.76,63
1.85,82
1.75,57
1.8,67
1.76,75
1.58,68
1.73,95
1.83,76
1.82,75
1.84,80
1.83,0
1.9,65
1.82,0
1.69,67
1.71,78
1.7,63
1.59,55
1.84,80
1.78,0
1.71,92
1.73,73
1.52,48
1.54,0
1.84,78
1.82,78
1.77,79
1.84,78
0,0
0,0
0,66
1.63,48
1.81,74
1.7,70
1.6,62
1.65,100
1.7,67
1.7,82
1.83,67
1.67,60
1.88,74
1.6,82
1.6,63
1.68,69
1.56,51
1.76,75
1.74,76
1.74,75
1.81,81
1.75,68
1.64,64
1.63,62
1.58,46
1.84,72
1.76,67
1.68,66
1.74,65
1.78,65
1.8,75
1.82,74
1.83,76
1.86,85
1.6,59
1.61,55
1.59,52
1.57,48
1.56,50
1.74,60
1.68,67
1.85,70
1.63,0
1.88,85
1.79,72
1.82,72
1.7,58
1.79,71
1.84,77
1.57,58
1.67,55
1.69,62
1.78,67
1.65,56
1.68,68
1.65,69
1.65,60
1.7,64
1.64,52
1.62,60
1.68,69
1.73,64
1.57,54
1.82,90
1.91,80
1.8,70
1.72,59
1.75,60
1.65,58
1.59,56
1.85,73
1.8,77
1.66,53
1.6,0
1.61,62
1.68,64
1.72,66
1.67,58
1.7,64
1.71,68
0,0
1.82,76
1.64,54
1.8,62
1.67,58
2.05,102
1.86,85
1.78,78
1.68,58
1.72,0
1.86,77
1.74,65
1.6,54
1.84,0
1.83,76
1.85,82
1.65,58
1.5,47
1.83,77
1.62,60
1.64,60
1.57,52
1.61,61
1.54,56
1.58,57
1.68,69
1.69,52
1.59,58
1.66,60
1.86,81
1.65,69
1.87,76
1.7,62
1.54,54
1.68,65
1.69,61
1.58,50
1.55,60
1.8,90
1.72,52
1.57,63
1.7,58
1.82,84
1.64,54
1.65,60
1.6,50
1.64,56
1.66,63
1.72,64
1.7,63
1.66,70
1.7,62
1.84,82
1.77,69
1.59,62
1.78,58
1.9,75
1.68,70
1.71,63
1.93,92
1.6,50
1.6,46
1.7,100
1.67,58
1.85,74
1.8,82
1.75,64
1.71,65
1.77,69
1.64,59
1.7,61
1.7,61
1.55,57
1.72,60
1.61,52
1.8,82
1.62,74
1.72,68
1.86,76
1.79,74
1.62,57
1.73,66
1.68,52
1.66,59
1.76,65
1.65,0
1.76,70
1.57,44
1.77,60
1.6,62
1.8,75
1.88,0
1.7,58
1.82,77
1.78,70
1.69,49
1.83,73
1.68,56
1.73,59
1.79,65
1.63,58
1.73,73
0,0
1.65,62
1.75,70
1.82,111
1.68,63
1.7,85
1.64,58
1.74,73
1.78,57
1.72,55
1.86,87
1.68,62
1.85,85
2,115
1.9,90
1.71,70
1.93,71
2,103
1.85,78
1.72,78
2.05,115
1.89,97
2.07,110
2.11,120
1.98,100
1.73,70
1.97,0
1.99,93
2.01,114
1.7,68
1.86,90
1.75,0
1.91,91
1.73,70
1.96,109
1.78,78
1.83,73
1.89,95
1.94,103
1.94,112
1.97,100
1.93,105
2.03,112
1.98,92
1.78,82
1.95,90
1.97,105
1.7,57
1.97,100
1.7,52
2.02,94
1.95,90
1.82,90
1.95,106
1.9,78
2.03,98
1.82,82
1.58,55
1.75,72
1.69,51
1.98,89
1.86,80
2.03,100
1.85,82
2.07,105
2.01,85
2.1,112
1.96,109
2.02,109
2.03,95
1.88,95
1.73,52
1.77,61
1.8,72
2.13,121
1.8,82
1.82,77
1.8,82
1.86,85
1.95,88
1.83,85
2,93
1.7,74
1.83,67
1.7,75
1.93,134
1.66,85
1.76,66
1.78,81
1.87,93
1.72,61
2.03,105
1.79,86
1.71,76
1.87,90
1.91,80
1.89,87
1.65,65
1.86,110
1.69,75
1.66,73
1.98,108
1.7,75
1.78,0
1.62,57
1.79,90
1.84,77
1.58,52
1.71,60
2.02,90
1.5,48
1.75,70
1.49,59
1.81,72
1.87,88
1.59,63
1.63,57
1.92,0
1.82,79
0,0
1.73,70
1.86,91
1.65,54
1.8,82
1.6,59
1.85,97
1.98,89
2,84
1.82,76
1.52,0
1.8,78
1.84,77
1.86,78
1.9,100
1.89,100
1.88,72
1.84,64
1.83,86
1.82,0
1.73,0
1.91,83
1.86,72
1.92,0
1.81,68
1.68,78
1.7,68
1.66,52
1.68,57
1.9,70
1.67,69
1.68,58
1.7,74
2.01,96
1.79,69
1.76,73
1.6,63
1.43,41
1.63,63
1.55,62
1.8,92
1.68,60
1.74,61
1.89,75
1.7,66
1.98,130
1.8,81
2,81
1.89,88
1.88,88
2.02,90
1.95,83
1.83,68
2.02,87
1.73,72
1.9,71
1.72,76
1.8,86
1.7,72
1.9,78
1.82,85
1.74,79
1.63,58
1.62,0
1.87,106
1.83,83
1.82,0
1.65,53
1.69,49
1.69,49
1.7,94
1.95,99
1.75,74
1.72,71
1.75,74
1.74,78
1.74,74
1.8,71
1.61,61
1.9,98
1.75,0
1.68,66
1.67,57
1.77,79
1.81,77
1.68,84
1.83,78
1.83,72
1.95,84
1.7,66
1.6,0
1.96,85
1.52,57
1.65,66
1.72,75
1.7,65
1.64,58
1.75,70
1.81,74
1.62,50
1.78,85
1.66,53
1.86,110
1.94,74
1.77,62
1.94,90
1.96,74
1.8,64
1.67,60
1.87,82
1.83,82
1.7,63
1.65,50
1.9,92
1.71,60
1.71,67
1.96,89
1.72,65
1.74,63
1.83,58
1.8,79
1.65,54
1.75,56
1.82,80
1.65,62
1.77,68
1.78,79
1.75,68
1.9,93
1.83,76
1.75,63
1.85,78
1.78,70
1.62,48
1.89,89
1.77,70
1.73,78
1.6,53
1.68,58
1.83,72
1.99,100
1.91,93
1.84,75
1.84,82
1.86,78
1.83,76
1.79,68
1.83,85
1.82,70
1.7,62
1.8,78
1.99,86
1.88,77
1.85,85
1.92,80
1.75,73
1.81,127
1.73,69
1.9,91
1.73,68
1.82,82
2.02,115
1.92,80
1.73,63
1.73,63
1.64,52
1.93,103
1.68,53
1.77,73
1.73,64
1.77,70
1.78,62
1.63,52
1.93,82
1.78,70
1.77,67
1.75,60
1.78,65
1.89,89
1.97,105
1.86,110
1.95,82
1.87,90
1.86,74
1.8,68
1.8,83
1.74,64
1.9,75
1.91,80
1.84,83
1.81,72
1.6,68
1.78,68
1.99,105
1.81,72
1.95,87
1.85,83
1.76,66
1.7,64
2,100
1.92,92
1.95,90
1.8,70
1.81,68
1.94,84
1.86,78
1.64,57
1.76,66
1.67,54
1.9,125
1.68,50
1.71,70
1.83,82
1.79,75
1.86,93
1.83,72
1.73,63
1.75,57
1.72,62
1.73,67
1.75,62
1.66,60
1.8,80
1.86,74
1.78,65
1.9,80
1.85,70
1.72,68
1.66,52
1.73,66
1.83,86
1.68,54
1.75,60
1.7,68
1.74,63
1.86,74
1.92,89
1.84,75
1.85,78
1.79,65
1.88,75
1.9,88
1.8,70
1.86,74
1.91,82
1.7,68
1.84,65
1.86,81
1.78,68
1.85,75
1.8,79
1.87,71
1.92,91
1.83,79
1.69,70
1.84,79
1.84,78
1.87,73
1.88,88
1.87,79
1.7,66
1.97,102
2,105
1.76,70
1.88,73
1.83,74
1.82,73
1.83,69
1.84,76
1.95,95
1.8,72
1.66,60
1.84,78
1.95,95
1.8,95
1.99,100
1.7,62
1.88,78
1.86,102
1.81,77
1.84,75
1.73,61
1.77,65
1.83,71
1.85,75
1.9,88
1.95,95
1.73,70
1.67,56
1.8,73
1.85,85
1.84,75
1.75,65
1.79,71
1.83,75
1.87,81
1.97,93
1.91,81
1.88,106
1.83,75
1.94,94
1.7,68
1.77,80
1.85,75
1.9,84
1.92,92
1.82,82
1.85,68
1.96,98
1.83,73
1.84,95
1.71,67
1.94,88
1.77,65
1.79,75
2.01,102
1.8,74
1.89,95
1.83,72
1.85,67
1.83,76
1.89,82
1.7,58
1.87,77
1.73,72
1.88,92
2,105
1.74,61
1.83,78
1.71,57
1.77,64
1.79,74
1.77,68
1.7,68
1.93,86
1.7,72
1.7,59
1.63,79
1.87,81
1.77,70
1.82,90
1.82,77
1.94,88
1.94,87
1.93,85
1.6,60
1.75,66
1.9,70
1.8,70
1.55,55
1.7,63
1.85,70
1.73,65
1.85,83
1.68,56
1.5,48
1.7,63
1.79,67
1.86,55
1.71,84
1.73,66
1.73,0
1.73,50
1.71,58
1.86,75
1.7,0
1.63,55
1.48,56
1.83,65
1.83,57
1.61,52
1.86,70
1.71,61
1.91,79
1.63,62
1.73,65
1.73,66
1.71,60
1.68,73
1.66,62
1.71,60
1.58,58
1.83,64
1.92,90
1.61,62
1.7,66
1.66,59
1.63,56
1.65,61
1.75,68
1.68,57
1.78,75
1.87,0
1.56,0
1.9,92
1.75,68
1.6,49
1.77,71
1.65,63
1.86,163
1.92,0
1.78,80
1.83,0
1.7,60
1.77,58
1.52,54
1.61,57
1.62,54
1.55,47
1.84,0
1.77,68
1.65,55
1.66,55
1.67,69
1.71,71
1.45,43
1.65,61
1.55,48
1.71,60
1.65,54
1.64,57
2.1,88
1.76,80
1.93,95
1.76,120
1.85,0
1.6,66
1.63,75
1.88,89
1.97,87
1.65,60
1.94,92
1.88,80
1.72,80
1.97,80
1.83,84
1.81,79
1.75,60
1.85,144
1.7,73
1.65,85
1.74,81
1.6,62
1.9,95
1.88,87
1.82,78
1.9,83
1.85,75
0,0
1.86,86
1.81,72
1.72,77
1.95,91
1.69,59
1.77,125
1.66,59
0,0
1.63,54
1.65,69
1.85,80
1.5,62
1.73,63
0,0
1.65,64
1.8,105
1.92,68
1.65,62
1.54,59
1.75,65
1.76,77
1.71,96
0,0
1.68,58
1.74,57
1.8,0
2.03,97
1.91,82
1.73,77
1.95,105
1.62,51
1.83,87
1.78,70
1.88,90
1.98,99
1.6,46
1.72,61
1.65,54
1.76,0
1.65,75
1.92,85
2.07,90
1.89,80
1.94,93
1.83,77
1.6,65
1.72,68
1.75,81
1.78,75
1.65,86
1.86,72
1.99,80
1.8,74
1.72,62
1.84,75
1.88,78
1.87,89
1.65,77
1.86,85
2.11,105
1.7,73
1.84,71
1.84,78
1.68,58
1.8,71
1.68,53
1.62,54
1.7,69
1.69,55
1.64,49
1.67,58
1.73,60
1.96,93
1.85,77
1.91,104
1.7,93
1.88,100
1.69,76
1.75,75
1.6,49
1.7,75
1.7,57
1.7,60
1.55,68
1.75,65
1.6,124
1.6,50
1.66,57
1.8,75
1.67,0
1.85,111
1.86,82
1.65,50
1.65,88
1.68,58
1.77,59
0,0
0,0
0,0
0,0
0,0
0,0
1.8,56
0,0
0,0
1.6,54
1.8,78
1.79,81
1.59,62
1.64,63
0,0
0,0
0,0
0,0
1.72,64
1.8,62
1.75,67
1.82,71
1.93,89
1.62,65
1.7,58
1.7,60
1.8,88
1.6,48
1.83,78
1.91,68
1.89,86
1.68,65
1.84,78
1.88,80
1.8,115
1.98,105
1.75,54
1.77,63
1.65,50
1.98,93
1.83,78
1.8,80
1.75,62
1.82,86
1.68,68
1.61,60
1.77,69
1.78,79
1.79,63
1.71,68
1.51,45
1.69,59
1.86,80
1.74,76
1.8,75
1.6,48
1.72,83
1.73,68
1.65,60
1.76,60
1.8,66
1.7,65
1.7,68
1.84,76
1.76,61
1.69,55
1.95,68
1.67,56
1.63,55
1.96,106
1.6,50
1.62,61
1.76,58
1.76,64
1.63,53
1.67,60
1.64,54
1.79,71
1.57,50
1.73,73
1.87,87
1.82,71
2.04,139
1.8,78
1.8,70
1.94,88
1.66,58
1.62,61
1.65,61
1.71,65
1.65,60
1.88,120
1.74,68
1.6,53
1.72,72
1.71,58
1.72,65
1.64,48
1.72,60
1.82,86
1.78,68
1.73,66
1.7,59
1.88,90
1.66,61
1.82,78
1.9,88
1.78,70
1.84,75
1.82,64
1.75,73
1.66,69
1.89,76
1.63,50
1.83,81
1.8,59
1.73,67
1.83,79
1.69,51
1.67,73
1.92,81
1.75,68
1.81,68
1.77,61
1.7,56
1.63,50
1.68,60
1.76,57
1.8,60
1.66,60
2.04,109
1.78,67
1.7,60
1.8,76
1.71,58
1.81,80
1.85,83
1.6,60
1.73,78
0,0
1.84,72
1.73,56
1.6,53
1.85,80
1.68,64
1.9,94
1.95,105
1.63,63
1.92,82
1.81,81
1.6,63
1.88,90
1.77,78
1.73,68
1.9,80
1.89,82
1.98,103
1.94,92
1.77,73
1.88,100
1.87,110
1.86,83
1.78,70
1.87,117
1.64,51
1.68,59
1.85,58
1.86,70
1.7,62
1.82,86
1.69,59
1.81,80
1.85,68
1.72,61
1.72,64
1.76,63
1.8,83
1.73,75
1.7,74
1.72,67
1.83,74
1.68,67
1.91,90
1.75,77
1.56,56
1.85,83
1.94,93
1.93,82
1.65,58
1.73,70
1.5,48
1.65,61
1.71,53
1.69,58
1.71,56
1.81,69
1.84,74
1.7,58
1.91,78
1.6,52
1.71,65
1.9,90
1.85,74
1.8,72
1.77,62
1.69,74
1.78,75
1.87,120
1.72,74
1.73,53
1.63,51
1.96,93
1.7,67
1.61,55
1.88,90
1.84,78
1.78,67
1.74,70
1.85,94
1.88,92
1.7,64
1.88,75
1.82,86
1.84,82
1.7,70
1.67,63
1.67,61
1.74,63
1.7,62
1.64,56
1.72,76
1.69,73
1.68,64
1.64,55
1.73,68
1.8,80
1.78,63
1.87,76
1.76,66
1.81,73
1.68,64
1.7,75
1.8,71
1.88,95
1.74,67
1.79,68
1.8,84
1.81,70
1.7,72
1.93,80
1.89,89
1.7,59
1.64,52
1.73,70
1.79,90
1.75,70
1.67,64
2.08,100
1.73,52
1.82,77
1.9,86
1.77,68
1.82,93
1.74,74
1.75,83
1.93,88
1.85,76
1.78,66
1.8,78
1.63,64
1.63,59
1.65,56
2.15,115
1.73,69
1.85,77
1.9,86
1.87,98
1.71,66
1.75,58
1.77,75
1.87,83
1.85,79
1.68,58
1.69,71
1.88,110
1.93,82
1.83,76
1.8,78
1.62,61
1.59,54
1.83,85
1.95,105
1.71,62
1.96,84
1.91,72
1.78,90
1.83,83
1.62,0
1.68,51
1.65,66
1.92,98
1.78,63
1.74,69
1.74,74
1.86,78
1.76,80
1.9,91
1.91,80
1.72,71
1.67,64
1.69,62
1.73,60
1.72,66
1.76,84
1.74,70
1.66,64
1.67,63
1.72,69
1.62,49
1.72,68
1.81,70
1.81,74
2.06,107
1.87,82
2.1,115
1.68,62
1.8,70
1.65,65
1.8,74
1.82,0
1.73,73
1.9,95
1.84,90
1.72,64
1.81,102
2,100
1.7,76
1.74,61
1.96,125
1.78,100
1.72,59
1.93,116
1.63,57
1.7,54
1.9,80
1.76,70
1.76,61
1.78,75
1.9,82
1.94,95
1.64,62
1.69,63
1.92,76
1.8,74
1.69,51
1.7,70
1.65,48
1.74,67
1.64,48
1.63,48
1.92,90
1.88,84
1.69,65
1.85,149
1.82,77
1.98,119
1.91,93
1.79,70
1.87,77
1.76,70
1.85,75
1.89,94
1.81,69
1.78,66
1.83,95
1.84,70
1.98,104
1.65,54
1.7,63
1.66,47
1.83,68
1.65,52
1.72,56
1.76,58
1.61,49
1.8,64
1.8,58
1.68,49
1.75,67
1.6,43
1.68,52
1.63,50
1.71,52
1.71,56
1.75,64
1.73,53
1.68,53
1.56,45
1.81,61
1.65,58
1.71,60
1.6,55
1.76,81
0,0
1.67,52
1.77,66
1.81,59
1.92,68
0,0
1.68,53
1.62,52
1.66,50
1.75,63
1.65,52
1.67,48
1.85,88
1.62,55
1.75,67
1.92,98
1.37,69
1.6,58
1.7,72
1.86,92
1.9,96
1.7,88
1.95,98
1.74,81
1.7,69
1.75,81
1.69,67
1.8,108
1.86,87
1.65,57
1.98,109
1.83,102
1.8,76
1.75,63
1.51,56
0,0
0,94
1.74,73
1.67,60
1.74,90
1.76,66
0,69
1.7,73
1.75,72
1.72,75
1.9,105
1.94,115
1.7,70
1.75,80
0,84
1.86,88
1.78,76
1.96,96
1.89,105
1.92,98
1.75,73
1.8,77
1.87,88
0,0
1.75,70
1.6,55
1.92,77
1.71,81
1.96,106
1.65,70
0,0
1.8,62
1.68,50
1.62,62
1.89,86
1.85,100
2.08,92
1.91,87
1.67,66
1.85,96
1.68,48
0,0
1.73,56
1.74,60
1.88,69
1.82,80
1.7,65
1.66,60
1.9,84
1.85,68
1.76,62
1.64,58
1.95,93
1.97,98
1.87,81
1.63,85
1.76,67
1.69,54
1.65,0
1.7,60
1.77,71
1.54,53
1.68,59
1.74,63
1.7,62
1.81,71
1.63,64
1.8,92
1.83,82
1.81,75
1.63,47
1.69,72
1.69,63
1.64,57
1.55,57
1.94,96
1.73,63
1.95,94
1.7,73
1.67,69
1.69,59
1.66,55
1.81,63
1.74,93
1.81,68
1.85,84
2.02,105
1.67,58
1.77,73
1.7,82
1.8,80
1.93,100
1.84,90
1.72,78
1.73,60
1.73,63
1.81,66
1.71,64
1.78,64
1.68,64
1.63,0
1.64,54
1.73,78
1.77,61
1.7,69
1.93,86
1.74,69
2,102
1.8,74
1.8,70
1.74,59
1.73,67
1.64,65
1.7,60
1.53,45
1.77,78
1.69,57
1.8,63
1.71,57
1.72,71
1.95,89
1.82,76
1.66,54
1.89,83
1.74,84
1.86,86
1.83,73
1.94,80
1.63,69
1.76,66
1.69,69
1.69,60
2.03,115
1.8,75
1.72,66
1.68,60
1.8,66
1.65,58
2,85
1.59,56
1.77,61
1.72,65
1.7,66
1.77,54
1.74,65
1.92,110
1.7,59
1.56,53
1.97,104
1.69,57
1.75,64
1.64,57
1.72,65
1.62,43
1.75,0
1.9,74
1.67,59
1.73,63
1.64,66
1.72,64
1.87,75
1.71,62
1.8,67
1.7,74
1.7,64
1.71,62
1.84,75
1.89,108
1.85,95
1.89,72
1.89,84
1.89,93
1.61,57
1.69,60
1.81,76
1.81,80
1.81,70
1.95,90
1.94,101
1.76,56
1.7,0
1.63,54
1.82,69
1.66,63
1.77,70
1.68,60
1.7,97
1.55,44
1.8,75
1.88,87
2.03,105
1.91,80
1.78,83
1.71,65
1.68,0
1.78,67
1.85,86
1.61,58
1.92,87
1.7,65
1.66,63
1.8,57
1.99,99
2.01,103
1.66,53
1.83,70
1.58,60
2.03,94
1.84,70
1.8,88
1.88,84
1.93,84
1.77,70
1.74,74
1.91,83
1.71,65
1.95,90
1.62,70
1.83,70
1.77,85
1.72,69
1.71,66
1.81,100
1.8,70
1.96,84
1.72,64
1.87,71
1.77,75
1.78,88
1.68,62
1.76,66
1.9,81
1.83,0
1.97,89
1.79,66
1.7,69
1.95,90
1.9,85
1.9,104
1.63,63
1.9,80
1.89,85
1.8,83
1.86,78
1.77,77
1.7,53
1.88,85
1.69,59
1.57,58
1.78,71
1.87,74
1.78,83
1.85,78
1.75,65
1.81,83
1.9,87
1.61,53
1.8,73
1.88,83
1.88,93
2.09,115
1.94,100
1.95,100
2.03,100
1.83,75
1.87,74
1.84,78
1.7,51
1.73,62
1.8,68
1.7,80
1.8,75
1.67,62
1.85,88
1.68,54
1.68,57
1.85,70
1.59,57
1.77,70
1.72,66
1.86,83
1.65,60
1.77,94
1.83,63
2.09,98
1.86,77
1.76,66
1.82,70
2,85
1.79,69
1.71,70
2.11,105
1.84,66
1.63,50
1.87,78
1.5,48
1.73,61
1.73,60
1.75,60
1.78,65
1.68,55
1.78,60
1.58,55
1.69,69
1.74,67
1.68,65
1.75,64
1.6,51
1.77,81
1.86,76
1.68,56
1.67,55
1.82,86
1.8,80
1.98,100
1.95,88
1.8,67
2.02,108
1.93,84
1.9,75
1.89,79
1.84,70
1.86,72
1.83,92
1.65,55
1.69,62
1.68,69
1.72,64
1.83,64
1.72,61
1.73,58
1.71,58
1.72,65
1.81,72
1.65,52
1.71,68
1.81,71
1.85,74
1.71,63
1.9,84
1.6,50
1.6,52
1.77,61
1.64,53
1.71,68
1.63,52
1.77,60
1.85,0
1.98,100
1.76,70
1.85,102
1.73,70
1.66,62
1.72,67
1.67,58
1.94,94
1.75,75
1.7,68
1.91,94
1.72,62
1.92,101
1.91,99
1.72,60
1.8,85
1.68,61
1.76,80
1.79,79
1.78,75
2.01,90
1.79,86
1.75,65
1.96,90
2.03,105
1.75,68
2.06,115
1.9,82
1.98,93
1.75,62
1.94,104
1.81,82
1.8,73
1.64,53
1.89,86
1.34,37
1.89,85
1.89,0
1.57,53
1.64,52
1.84,84
1.75,55
1.55,47
1.92,100
1.77,58
1.73,63
1.75,73
1.83,95
1.82,74
1.86,72
1.76,65
1.84,130
1.86,90
1.71,69
1.85,68
1.89,79
1.64,52
1.9,82
1.98,100
1.77,71
1.65,59
1.76,80
1.84,64
1.95,100
1.63,66
2.15,113
1.71,62
1.92,97
1.6,55
1.67,66
1.6,60
1.69,58
1.65,53
1.93,83
1.73,69
1.75,68
1.76,69
1.8,65
1.57,0
1.75,67
1.75,71
1.69,64
1.86,90
1.72,65
1.72,68
1.82,77
1.72,64
1.73,63
1.86,0
1.74,0
1.79,0
1.81,66
1.81,85
1.66,60
1.69,55
1.65,78
1.74,75
1.76,74
1.79,80
1.84,77
2.03,139
1.69,65
1.9,90
1.89,82
1.87,70
1.93,85
1.92,98
1.71,60
1.92,93
1.83,70
1.75,69
1.88,83
1.7,65
1.8,82
1.86,105
1.86,80
2,0
1.99,89
1.78,64
1.9,94
1.81,73
1.95,84
1.9,92
1.94,90
1.8,77
1.84,72
1.7,57
1.8,69
1.78,78
1.89,100
1.73,80
1.77,65
1.7,63
1.85,87
1.65,60
1.84,62
1.87,70
1.78,78
1.92,85
1.65,57
2.01,80
1.97,100
1.72,52
1.72,58
1.85,66
1.74,59
1.75,80
1.53,68
1.53,65
1.61,0
1.53,70
1.53,57
1.9,97
1.7,65
1.8,80
1.56,53
1.77,77
1.72,80
0,0
0,0
0,0
0,0
1.76,71
1.69,70
1.78,75
1.93,88
1.72,58
1.71,66
1.81,84
1.91,96
1.92,96
1.83,76
1.98,97
1.67,56
1.72,69
1.65,65
1.65,65
1.82,70
1.84,70
1.55,43
1.58,52
1.52,47
1.67,69
1.75,64
1.9,84
1.92,97
1.82,71
1.89,88
1.88,85
1.74,72
1.95,94
1.79,0
1.78,76
1.64,67
1.75,69
1.7,73
1.68,60
1.76,70
1.64,50
1.89,92
1.75,73
1.85,100
1.7,51
1.82,74
1.69,56
1.9,82
1.65,62
1.72,62
1.66,60
1.79,62
1.87,93
1.86,66
1.74,59
1.82,86
1.63,60
1.7,70
1.82,70
1.68,62
1.7,57
1.65,57
1.82,81
1.68,62
1.83,80
1.94,80
1.78,72
1.88,115
1.94,72
1.8,0
1.73,73
1.78,63
1.84,84
1.72,70
1.85,69
1.79,63
1.78,68
1.7,65
1.37,43
1.88,78
1.7,71
1.9,92
1.83,80
1.82,74
1.76,86
1.8,85
1.88,80
1.83,78
1.67,58
1.84,84
1.84,73
1.65,64
1.8,79
1.72,61
1.88,82
1.8,79
1.88,76
1.8,73
1.8,68
1.71,64
1.64,55
1.98,95
1.78,69
1.91,74
1.76,78
1.85,79
1.8,80
1.7,60
1.76,53
1.67,64
1.69,68
1.68,56
1.58,58
1.68,55
1.65,68
1.83,77
1.73,58
1.81,79
1.65,60
1.57,50
1.73,75
1.69,70
1.93,80
1.71,64
1.78,75
1.67,0
1.58,0
1.65,69
1.95,96
1.92,92
1.74,63
1.75,64
1.6,62
1.83,70
1.97,95
1.76,73
1.91,78
1.69,67
1.86,64
1.88,92
1.72,67
1.65,53
1.57,50
1.78,87
1.84,81
1.68,71
1.7,0
1.81,72
1.68,63
1.77,67
1.69,55
1.65,55
1.76,75
1.65,65
1.75,67
1.83,79
1.75,76
1.91,80
1.94,91
1.88,88
1.85,72
1.93,78
1.68,72
1.67,57
1.82,88
1.85,74
1.87,88
1.81,98
1.79,81
1.88,84
1.95,105
1.95,98
1.9,84
1.84,74
1.63,55
1.78,81
1.6,61
1.76,62
1.75,80
1.77,70
1.68,52
1.78,75
1.65,57
1.72,62
1.65,61
1.8,69
1.63,50
1.79,74
1.73,65
1.97,0
1.8,69
1.92,95
1.61,70
1.8,80
1.81,70
1.91,93
1.86,72
1.86,78
1.82,76
1.75,0
1.78,0
1.85,0
1.93,89
1.79,75
1.83,68
1.75,65
1.61,66
1.72,58
1.57,55
1.83,78
1.78,70
1.68,56
1.79,71
1.7,72
1.67,70
1.67,58
1.77,66
1.68,0
1.58,60
1.8,78
1.78,68
1.89,81
1.8,81
1.69,65
